"r"	"MSY"	"f"	"b"
"37861"	0.0177554886083817	719.487504765749	3.21995455383641	0.797432466723797
"37888"	0.0787277277029352	1870.66187531339	0.853423776865212	1.15719587823351
"37893"	0.0106622186908498	556.093113817297	3.94593870993189	0.84191657420232
"37907"	0.0256481980264653	1205.52701331865	1.43108391381271	1.07084069006909
"37944"	0.0338345832115738	1448.2920255697	1.05075220610771	1.21397700876982
"37973"	0.0798409596009879	1756.03997950918	1.29255843765825	0.813921134250173
"38053"	0.0230474067904288	1032.69777525795	1.90379420049615	0.939666341389883
"38055"	0.132136009493843	2078.11607336151	0.991597096915814	0.896523883402881
"38082"	0.0522923824115424	1616.84724082212	1.06943959024668	1.06841915205601
"38088"	0.0353794302750612	1152.94219116106	1.92439084472112	0.832656923347129
"38130"	0.014791777896462	696.729614575102	3.39326522655691	0.781420561281682
"38190"	0.163534244422917	2269.73184912495	0.773905847085593	1.0517299273003
"38225"	0.0172519126301631	1006.707541896	1.47526464088285	1.24392345313981
"38243"	0.0532963230094174	1655.3036202648	1.11806904114514	0.998207031205864
"38270"	0.0683647792506963	1729.05201891097	1.03218933217878	1.03514094193703
"38334"	0.0205822271673242	899.523646648425	1.92599547642537	1.06634825948729
"38346"	0.0286991757131182	1071.28002601117	2.88369847131349	0.598017725633976
"38351"	0.0144369277887745	944.304005680368	1.6252774543118	1.20372579952756
"38443"	0.0558769967505941	1425.19055029119	2.1177917895304	0.612083563482166
"38483"	0.0115009867883055	777.120522024165	3.38699845251538	0.701881079974354
"38492"	0.0263713824556908	1211.80870304984	1.57031053103477	0.970839194596641
"38556"	0.031248978333897	1337.89043889656	1.18898842712003	1.16136500150792
"38638"	0.0834302291652421	1818.01678092347	1.02634048047	0.990096592035249
"38640"	0.058419507429935	1701.65528717526	1.2442094545094	0.872573113813657
"38647"	0.0248042316979263	1018.98806408042	2.65352587916464	0.683241892971711
"38711"	0.0244326400326099	1077.09933434166	4.14336053828706	0.413960048134092
"38735"	0.0957600987784099	1889.03882361852	0.973112640607354	1.00499271594651
"38753"	0.0332824101950973	1181.6860101194	2.31512491856893	0.675290108445001
"38782"	0.0442400942661334	1374.9872230568	1.4606403576786	0.9198668182271
"38798"	0.0545928070315858	1660.78034669153	0.936705876720627	1.18754881316135
"38850"	0.0208226916426793	894.925179247545	3.96902671024596	0.520111148341679
"38861"	0.0584903395303991	1413.42202004266	4.68057802899017	0.279251535006743
"38890"	0.0077748937450815	406.714871570428	7.00072548815471	0.6488343152135
"38943"	0.0440788503899239	1527.46589533412	0.996961992387385	1.21315638314214
"38961"	0.132631274595042	2155.16947878547	0.705818934606373	1.21448506638677
"38965"	0.00969612893939484	757.895972423328	3.79416697654951	0.642452277217085
"38969"	0.0706188601080794	1585.79949270732	1.50634142941979	0.77338405935103
"38989"	0.0106610669859219	491.420049853538	7.25357437643402	0.518277042129754
"38990"	0.0165399001882179	810.615485027561	1.94256809921413	1.17321002008225
"39019"	0.0669960652466398	1639.65538907081	1.28618491713161	0.876013741215313
"39045"	0.039981027552858	1471.19453789847	1.30221497561105	0.964304342355587
"39151"	0.0346100269001909	1255.9495467985	1.50011415921137	0.980551498928885
"39159"	0.0200155532488134	1118.62519295306	2.28034126537178	0.724239936624095
"39236"	0.145728228787193	2171.26885004299	0.863616150134177	0.985218491756706
"39384"	0.0259640298510203	867.957872756374	19.9200584938619	0.106850769864203
"39393"	0.0885222938685911	1851.33116083062	0.987273788121416	1.01075336049159
"39419"	0.0217138377658557	1425.79170114044	1.16856328026993	1.10881372696844
"39514"	0.116557161435485	1963.77321125806	2.1854096171166	0.43046984161162
"39515"	0.0369831548386719	1205.53386790838	1.64651420682138	0.930726358738712
"39538"	0.00877837881271262	460.422040763465	3.69888286549832	1.0847763987358
"39733"	0.0353910339355934	1864.57089885574	0.793496265755773	1.24865690386098
"39780"	0.118615492735407	1913.5190420149	5.85015916365141	0.165031345842001
"39812"	0.0329330070881406	1393.26062067665	1.41666527073932	0.935981580130426
"39885"	0.0209843718598131	631.57981811304	17.9610985026004	0.162856753589073
"39894"	0.0864322007872397	1683.00144444954	2.58634222071441	0.424420579019256
"39943"	0.0678996209817706	1864.33933136895	0.847107692806417	1.16977766293477
"39993"	0.0296365859027719	1087.98721487727	1.84815161503837	0.918767287132273
"40025"	0.013486995617277	943.038367534555	1.6068395512747	1.21917215826268
"40039"	0.0168826810782775	700.247603453812	4.37563087591465	0.602940702174763
"40043"	0.0394539773318684	1546.19085848162	1.11619209587775	1.07044625635648
"40044"	0.0350767006067326	1171.22586365726	6.07052927435603	0.259836226072637
"40173"	0.0378036654222524	961.884241945091	11.7222088590026	0.163845548530306
"40197"	0.0276046029216377	1078.26867280842	1.68526957338433	1.01664784426677
"40215"	0.0084591136558447	354.036942516188	40.6550884925243	0.128352230292008
"40265"	0.0412130000215257	1601.35160151879	0.956718452811878	1.20585770504401
"40293"	0.025301139128278	1675.33419875072	0.9556556020955	1.15388903881543
"40340"	0.0639924713491928	1769.10813840591	0.965658551524344	1.08140641259025
"40352"	0.0475944234587951	1665.68985827937	0.910684785739843	1.21788053432041
"40357"	0.0287751185690286	1249.21029751684	1.60242551403743	0.922897575219016
"40374"	0.00951229733240325	440.917228518309	6.98980006927486	0.599439129804954
"40394"	0.00863625268510077	639.239514264024	3.36929960983328	0.857755807647864
"40405"	0.0192727443692274	1215.87789581095	1.73973644677893	0.873360380787078
"40456"	0.0503231343295192	1198.00855464115	10.3295889093847	0.149287675004192
"40506"	0.0128916416183347	630.649611569151	5.19959905284626	0.563389726364231
"40520"	0.0659918259177357	1436.57974442099	4.26019006114779	0.301861828380231
"40672"	0.016675620021997	953.280685449608	1.96246991276194	0.987513657606199
"40688"	0.0288783176924335	1260.84867224267	1.49276735825768	0.981548618956392
"40706"	0.0819444888364524	1720.32718618514	1.706990244384	0.629107438311498
"40735"	0.02304795031494	1767.9427496786	0.85956145443589	1.21568702719169
"40736"	0.0255467482429231	1058.6909828832	3.14521836556741	0.554813339919124
"40838"	0.0287060978711816	1262.34590062589	1.73758761554407	0.842251562157077
"40841"	0.0143590219173348	754.240930924205	2.41594232657411	1.01384193856848
"40873"	0.0383656220528064	1507.61665991007	1.42099157110998	0.86235181532823
"40977"	0.0249659236706793	947.31213379459	3.43713499065651	0.567384180202448
"40978"	0.108696004963713	1895.70046678184	1.96193330447659	0.496721496398349
"40987"	0.0137103226472391	825.441707210735	3.05241906269902	0.733223449538647
"41000"	0.051033542820951	1349.66381129807	2.52752952238613	0.541558119448629
"41053"	0.0697309286281234	1715.35737788879	1.39473316380047	0.772184659115994
"41173"	0.025550451608724	1789.54738956778	0.840376878573373	1.22842773460426
"41195"	0.0616079670831095	1635.61981818286	1.67323068438917	0.675038786611533
"41250"	0.0401261574140517	1363.00343052555	1.38012984001913	0.982087123526875
"41255"	0.0843101906811353	1676.95500011863	1.95291433601518	0.564108065786013
"41267"	0.0329830874089384	1241.98501256805	2.5866216825143	0.575065935912163
"41290"	0.00834429271984845	675.439714213086	2.3038964735306	1.1871821530662
"41318"	0.0483087929023895	1637.96162247557	1.03733962641091	1.08728205790813
"41329"	0.0458416305558057	1579.88965395095	1.02914989338905	1.13621762890451
"41539"	0.0457499349972932	1402.96671484505	1.49505277289384	0.880771029594228
"41555"	0.0105907566274982	829.01367221616	2.12872478032379	1.04685300228227
"41570"	0.0651942690450232	1905.93080234218	0.780122457408501	1.24250173180369
"41812"	0.0747922062291764	1824.98311069368	1.01919951272129	0.993227772530023
"41833"	0.042878003861988	1426.67888154762	1.24493632820449	1.04014416935433
"41837"	0.0205526687001111	981.782945038575	3.78675506504046	0.496917410317551
"41919"	0.0339712865412002	1502.01459327375	1.00824129940618	1.21991136287981
"41952"	0.0347863311076071	1286.11980871867	2.90689332433163	0.494147258123356
"41965"	0.069255661391071	1761.49664840245	1.00271535997971	1.0459415673192
"42034"	0.0859149720403366	1633.11032631791	3.8217179032584	0.296000714919818
"42107"	0.0133971555449534	712.895177159712	2.8234079783986	0.917841303744797
"42185"	0.0143859307025559	778.884163266773	4.93156462153321	0.480960388593633
"42229"	0.0481897769391071	1705.87027592586	0.972216883435385	1.11392961722547
"42249"	0.0208032146561891	693.246641838415	4.91077926056005	0.542661141716379
"42263"	0.093939453305793	1937.4986540076	0.974003187245605	0.97896039945006
"42302"	0.0202676703088218	985.798769883296	3.14199025508368	0.596449674770839
"42365"	0.0338896321831271	955.284214679315	6.54715781919807	0.295380281873919
"42422"	0.0432020900328644	1528.29417252663	1.00242383899785	1.20589242864034
"42447"	0.105647428708035	1982.4353027179	0.826222728881523	1.12790040044533
"42464"	0.0315983171307016	1144.13015959768	1.56852077199455	1.02944038917072
"42536"	0.110329322569887	2020.45670361135	0.840700602952778	1.08761704321423
"42591"	0.0218097973294789	716.569924776617	20.2644964732997	0.127225017228987
"42615"	0.0475066245422931	1893.73905406719	0.793805531131071	1.22894558990973
"42624"	0.0146218671899987	766.016622592189	8.75816189194782	0.275369444869561
"42632"	0.0394463482807623	1477.10963108928	1.20532589858165	1.03764714057517
"42635"	0.0424228976847371	1308.5685681062	3.95191338883052	0.357242409188331
"42656"	0.0464682123198872	1353.58200085348	2.08315744320985	0.655179418458668
"42685"	0.00979442890849896	372.171915176932	23.7672872538496	0.208854433745665
"42739"	0.0760969262727303	1660.1608218464	2.19520559291411	0.506922479541475
"42773"	0.0881618409982184	2013.31361768398	0.749109992734993	1.22492610536258
"42809"	0.0181868404825218	1225.4129436344	1.40131100479963	1.07584552012122
"42846"	0.0289794099668507	1126.68577834669	1.87206518195847	0.875877022361108
"42849"	0.040243802810437	1375.78395520937	1.29876948261163	1.03391442857293
"42864"	0.0317848345509265	1440.08547399489	1.17638610488798	1.09050774884787
"43037"	0.0283156197663629	952.520380467126	6.21833422647748	0.311902297581667
"43149"	0.0214613875723444	899.259791611508	2.51870098267195	0.815652411982191
"43161"	0.0216846530581825	1524.50412889328	0.998827936692385	1.21324252986939
"43211"	0.00967430290358607	454.328953051798	4.7169709089306	0.862051674730968
"43219"	0.0323088080843445	1043.40360562221	2.56563986689308	0.690110894052537
"43245"	0.0559564797766507	1544.05332287343	1.20637306220771	0.99179744778598
"43279"	0.0720080219744705	1914.15449041169	0.792050820123568	1.21853182739725
"43297"	0.00765384077501949	448.467709663346	4.48839440908515	0.917792956340978
"43327"	0.014528053199756	751.349668235815	2.64048268698016	0.931196829176851
"43335"	0.00775743077276275	422.056795052953	7.36526763006075	0.594302398053212
"43343"	0.0251678024005378	1467.77566905497	1.26334523613782	0.996288644770821
"43409"	0.0270581794402096	1290.22691288342	1.25801634446392	1.13818938643199
"43424"	0.0265940093348036	1386.73538922857	1.42348823963167	0.935878411878786
"43425"	0.0421453412919072	1178.29817762724	2.61286601039111	0.60005984623059
"43481"	0.0244239904900314	1386.90931465083	1.09207864447135	1.21973344473481
"43487"	0.0125367795821512	432.401388711354	28.2276019803931	0.151358162447302
"43500"	0.0270473729143851	1090.62037051498	2.40616191318033	0.703993190663936
"43527"	0.0487321798258927	1637.44081627238	0.970017107365177	1.16311299065451
"43634"	0.0556926931900671	1487.95407631482	1.33506372180302	0.929983812971846
"43653"	0.0152100340108154	1051.39100663362	2.03599491215265	0.863030144897562
"43665"	0.0138055158482166	1022.25858685287	2.0679910058336	0.873891467274671
"43666"	0.0142790676292498	573.31530190123	74.8895881419383	0.0430280769097524
"43752"	0.00766212520189583	529.708211522347	3.36243732633886	1.03723224202887
"43883"	0.024550904846401	1013.70556348656	1.67588662313434	1.08745287867248
"43885"	0.0304739856807282	930.328468731924	6.14606092754168	0.323097605639463
"43890"	0.0258989633631427	1115.00311036767	1.58427728197619	1.04582649063586
"44051"	0.0903587318054633	1885.96649721725	1.04143065230028	0.940594818763765
"44108"	0.124134582553525	1965.04642858981	2.62665199713518	0.357924608367382
"44127"	0.0167597906012088	1163.09749696371	1.61453902156582	0.983789639836545
"44182"	0.0537833183782641	1315.85215512892	27.1998836125873	0.0516170012301032
"44199"	0.0761642835504608	1604.24413897341	2.15748116257375	0.533764195101499
"44237"	0.017080375153455	719.360207349059	2.94075838442674	0.873295369562893
"44241"	0.0459205691929674	1625.48974567333	0.977424929665133	1.16278458554679
"44253"	0.017837137953029	1276.87429275284	1.34429487043359	1.07627741470718
"44299"	0.0309240044408944	1026.06019877124	2.58333644496125	0.696968418238404
"44315"	0.0280421880399808	1716.01382383006	0.927586461771343	1.16062448451347
"44325"	0.0158004022442037	737.25476809682	8.32933546394417	0.300842346986775
"44363"	0.141797006931156	2109.61276562578	1.31923121298659	0.663809171905227
"44379"	0.0450643624988152	1294.38856067073	2.02878434452172	0.703503659150656
"44427"	0.0120898753695656	670.830249651174	5.91340322421607	0.465711304567058
"44441"	0.0392265774984844	1404.54290585376	1.32957626261618	0.989278676886474
"44476"	0.0387463004660094	1900.21582045847	0.788250093408626	1.23338866053601
"44593"	0.0734337699209573	1779.81178168558	1.19692661638446	0.86721206200571
"44610"	0.0438672613457311	1667.67044815359	1.00663826470102	1.10048276129985
"44624"	0.0200083548336988	1176.64504882088	1.50739602291812	1.04158346027892
"44637"	0.0158265111286892	856.202099877776	5.28905573748269	0.407955205748797
"44818"	0.0110252761223819	600.115513197955	4.83881926961198	0.636198523260326
"44839"	0.0461505085858516	1590.17978460369	1.08197486023666	1.07375083257972
"44840"	0.0664274068758823	1889.8269520276	0.834679280923355	1.17118429494231
"44950"	0.0150927988509648	866.889419673845	1.92871996389188	1.1049281381184
"45077"	0.0476923897757661	1473.95095978078	1.29317292020755	0.969230954544085
"45110"	0.0166657817788655	1354.52670737761	1.18593156851908	1.15005791027411
"45258"	0.0132022378704278	726.107839346944	2.97095691328768	0.856385751089101
"45390"	0.0123827642016113	861.651048321078	2.19711672936134	0.975848412804598
"45427"	0.0875146023638081	1922.5624979994	0.803853043820521	1.19539045726592
"45439"	0.0282984206039691	1329.63664907053	1.242932087413	1.11785773102241
"45447"	0.0349207984493114	1273.78301456447	1.82454017936158	0.794910121108075
"45494"	0.100694787377142	1999.76483010569	0.791483664054413	1.1672020185843
"45517"	0.0282168092922075	856.117507094873	6.57860294259084	0.328019648256771
"45560"	0.132642563619884	2124.32813611673	0.799047302976423	1.08836062286144
"45589"	0.0845804793352727	1688.67015885555	7.47140604184864	0.146426520888158
"45685"	0.0204071674996521	1039.85776435581	2.44655215937167	0.726170318618547
"45695"	0.0199587207078002	1092.32874463987	2.15995254185034	0.783013663415361
"45765"	0.0316978462535189	1101.41925512549	1.89690079009875	0.884238926406075
"45773"	0.0577859907149104	1441.6142010055	11.1445167586627	0.114989085035244
"45841"	0.0103651744202944	449.817519594988	5.07759505133353	0.808858368830946
"45871"	0.0321897627320141	1429.95922766047	1.28267073544935	1.00722865071995
"45940"	0.0327583210071316	1425.58340925066	1.08185351479006	1.19785932724651
"45943"	0.052764109824202	1613.49139486269	0.984159413867232	1.16341539719047
"45946"	0.0114065148291411	575.078493814025	3.43897721502493	0.93413681165582
"45958"	0.0113982520118589	927.73793575153	1.60376945312742	1.24165133259357
"45985"	0.0311172144388547	1202.96276524271	1.3520711561411	1.13583482114485
"46021"	0.0538169842242496	1265.28242539683	6.40916286150389	0.227812803449146
"46031"	0.00890942509635352	563.958084627703	3.64433603643221	0.89887990030371
"46080"	0.0340436836949084	1386.15859873381	1.51956630279733	0.877070157106433
"46118"	0.0386969438072993	1048.76162179572	5.23199266563082	0.33668440355322
"46164"	0.046989098447375	1460.56954921131	1.17387831613388	1.07751069458576
"46182"	0.0365125073870877	1229.75527925866	1.56517769980882	0.959808439963526
"46196"	0.0577490020048572	1647.14782595155	1.17938731082851	0.950994233460754
"46205"	0.0395744063897291	1283.54747275205	1.62597408676542	0.885199899317049
"46265"	0.125151491846773	2070.42651902846	0.890619535514317	1.0018780758449
"46273"	0.0575832202867605	1698.77111979998	0.881714457520285	1.23340038780099
"46362"	0.022362277720822	1098.2711862594	1.88788698579438	0.891007437596454
"46365"	0.0934674556867685	1978.18663134557	0.772183564752676	1.20942542805643
"46401"	0.0192634778295178	761.922594887942	4.24372814713439	0.57135825133582
"46415"	0.0542891346663237	1335.53463775654	6.65099042921253	0.207981847972219
"46499"	0.00822008129151072	586.740941616307	4.54486682116589	0.692786405085045
"46514"	0.0123517347261077	650.406664875055	4.15835883211807	0.683061749537586
"46561"	0.00823435157595668	375.501481570086	28.6218313568311	0.171892860324353
"46729"	0.00816039576544426	572.556550617036	6.33592818202828	0.509258490106972
"46786"	0.00887788649881259	543.89518932211	3.60815025939113	0.941384577298257
"46884"	0.0430064977932489	1467.57624780487	1.31462251047558	0.957558185258508
"47073"	0.00792246272438206	262.328183008521	131.063476927007	0.0537328994098409
"47093"	0.0152237849734956	935.5801612542	2.82517981567024	0.698939866681138
"47143"	0.0411658558394993	1373.82342511447	2.36440134643319	0.568741339458712
"47174"	0.0161072029871866	693.827111256292	30.7707865521586	0.0865320610859812
"47217"	0.0360402015288128	1015.20057193423	3.48720127213774	0.521840814703606
"47263"	0.0696349004324293	1766.53042490228	1.0209692700458	1.02431402585931
"47322"	0.0401074317499297	1221.00560320118	3.00045942232937	0.504268101656681
"47349"	0.0450248743366683	1568.42322547052	1.23136303649722	0.956571713462832
"47351"	0.0106021006271476	828.956275801574	3.00345422565051	0.742017709340448
"47359"	0.00995989754679613	520.705990298588	3.18843162242475	1.11274904461023
"47455"	0.0252766379975947	1502.44729964996	1.14765665947212	1.07140996945785
"47526"	0.0421752781863324	1531.91000531676	1.21794139390268	0.990164309392101
"47568"	0.0409191598487087	1673.98675210431	1.01192688399093	1.09060067223169
"47640"	0.0373628670437029	1280.35290975812	1.96536533223282	0.734165424942432
"47677"	0.0323382597137243	1731.73287819199	0.920771928359369	1.1586011063229
"47686"	0.0491436726559186	1396.7597839187	3.10046583317735	0.426597434913061
"47815"	0.0102609029423911	533.897324649029	21.5992401584465	0.160203018168315
"47834"	0.011545620454126	898.096914901751	2.48976132620273	0.826201521670548
"47846"	0.0531211687781615	1644.88521024868	1.27778953627897	0.878965822923352
"47864"	0.130166040342883	2044.11146245878	1.14282751675666	0.790827293426997
"47948"	0.0177670032373862	1295.2683838469	1.36942566713349	1.04152256409951
"47978"	0.149479651905131	2162.7920019667	1.67793337170226	0.50906993065209
"48074"	0.0312526512733893	1092.83204591981	2.91696584163009	0.579538305484226
"48094"	0.0710926864173962	1669.58485326035	1.1471800509112	0.96455462878753
"48113"	0.0325535170297371	1021.92258908921	4.74526315907714	0.380968098647473
"48196"	0.0136790933262091	937.077213378972	1.84643839895681	1.0677183608857
"48361"	0.0453019098518416	1489.6498189868	1.31353778070597	0.944148168132965
"48387"	0.111305364836007	2074.23730024981	0.779601746059128	1.14244596692411
"48417"	0.0468681645893958	1149.46485278823	12.1201894315649	0.132605582528214
"48443"	0.018391853122157	1349.26224216001	1.30449466867131	1.04961066771541
"48468"	0.0119137739465805	620.028363974664	3.14954860127526	0.946034642622422
"48479"	0.0111317730427254	788.934595595707	2.07631755673774	1.12780011556479
"48520"	0.026880308277905	957.071072750084	2.31440422025729	0.834033527314097
"48523"	0.0203394727665	685.197630188302	15.3899305622652	0.175192051859315
"48547"	0.0243151267140638	1289.91047610588	1.14801431889913	1.24755596445603
"48576"	0.0457984049711376	1368.41351094684	1.92754645949909	0.700397687665583
"48588"	0.0807299651642097	1613.77943931811	3.09776200657629	0.369551257869312
"48647"	0.0616346046247054	1690.53933682573	0.967958935310627	1.1289759690951
"48654"	0.0152367156359833	981.159299887796	2.15729817455856	0.87280497103138
"48665"	0.0982355956861284	1874.87135460831	1.0771781580428	0.914761545127429
"48671"	0.0122819279576652	941.618145436152	1.58110124554507	1.24088750632832
"48768"	0.00782207578711677	313.561319649949	12.0177433249875	0.490254404468485
"48830"	0.0120236279605888	969.051223278222	1.75326567204485	1.08735773441094
"48834"	0.126064419403556	2095.38432400284	0.788028653026931	1.11882255324413
"48856"	0.0374184967082692	1424.55251350087	1.20633378367377	1.07503092567233
"49011"	0.0155660569143947	997.4096079454	1.57347828975532	1.17715217462527
"49015"	0.0315843142865924	1270.02378870686	1.33787515886752	1.08727515939344
"49075"	0.137146491410094	2094.38884258265	1.73623706947781	0.508043116848036
"49137"	0.075880735940882	1903.99421171383	0.782210526698124	1.24044533949619
"49181"	0.0129361352539854	647.733077608213	3.68244066231442	0.774524354797216
"49266"	0.0131750953558367	899.944878877134	1.97034319782327	1.04185942021323
"49280"	0.0330940319295041	1213.55325669897	1.6576964297691	0.918339087183911
"49331"	0.0725220115296543	1483.53316418607	3.66514448340202	0.339764932439626
"49408"	0.0160545632260619	1093.14450521219	1.39404472779587	1.21230704051977
"49431"	0.00800885373260826	357.984804552402	8.07803701765623	0.638846441873582
"49486"	0.031048777718679	1495.2670014153	1.06203494026947	1.16334722341073
"49505"	0.031144842391368	1104.5037610051	9.63325547891855	0.173630747338965
"49526"	0.036001759962528	1338.72967363662	1.73993577486737	0.793123474537771
"49544"	0.00880351267231163	638.154621145177	2.84481889279498	1.01762172423301
"49550"	0.0223602932685753	1105.81331156317	2.11735969705437	0.789024440451046
"49594"	0.0650267817248823	1871.90200671965	0.828382881421776	1.19138653188718
"49693"	0.0489437716361135	1510.18749633604	1.22722747285509	0.996806755661606
"49698"	0.0326282659987919	1489.3289274777	1.10920064034297	1.11832021443604
"49705"	0.0125458945089486	608.650801757148	3.37259975786766	0.899982176850806
"49714"	0.0155319967365358	534.08845879335	19.0630939833276	0.181451402519642
"49818"	0.150082089010393	2246.25055567344	0.658345175060551	1.2492663934629
"49820"	0.0118781824264443	742.957113015558	2.1800361398133	1.14061603724533
"49832"	0.163703889590688	2265.4951581306	1.05703922783134	0.771458677948958
"49853"	0.0338981875078753	1520.85349320982	1.09476945644696	1.10957550277315
"49905"	0.0364270258834586	1129.54906386219	2.44156940785592	0.669873406627923
"49964"	0.031420150003396	1358.77395783381	1.47361690057077	0.922646000320253
"49983"	0.0790643806307344	1641.28868738064	6.84081288501018	0.164541034766403
"50019"	0.0727509807382012	1561.64498896859	4.13858149751837	0.285846637581023
"50049"	0.0131938962213462	484.07055779686	63.0017199573052	0.0605767315562961
"50102"	0.0322303135675611	1259.64899174808	1.52330587429195	0.962787075172436
"50136"	0.0155128094914835	1191.91193611731	1.45662423317418	1.06408228234669
"50207"	0.0290291986445664	1237.28801340712	1.63439685408046	0.913563181874769
"50221"	0.0075381065311376	290.160122592667	19.3743841235607	0.328625514997553
"50248"	0.0287676539237145	1295.10266518027	1.28012830246605	1.11431817753417
"50274"	0.0289427836064715	1272.35996602969	2.29836809394219	0.631738480895003
"50289"	0.0300868340703892	1449.2867884297	1.07622807791237	1.18442689451373
"50333"	0.0902344204543624	1808.01867050512	1.40967536074248	0.724844573459845
"50370"	0.0395034662412945	1532.82917088257	1.03452941724764	1.16501176315022
"50399"	0.0239439138217131	1424.60176342184	1.16962740749998	1.10873025250402
"50437"	0.0373440661781933	1695.72909052117	0.911195911990911	1.19563516172092
"50449"	0.0263478146865964	1076.04125040743	2.11561212522774	0.81152507567908
"50498"	0.0384636257111561	1481.17936573469	1.04866806849143	1.18938159660414
"50586"	0.0377326576790074	1452.18326614666	1.02181785501446	1.24500758294494
"50634"	0.0290818646829575	887.766249982981	5.05334042967603	0.411803207295134
"50650"	0.0428116171143483	1344.83062288824	3.94360085330577	0.348342424332043
"50652"	0.0522236896608956	1730.34693590013	0.986771233396878	1.0819750424357
"50657"	0.00869283282605465	550.060508918606	10.5364351062697	0.318759215087662
"50771"	0.0133686301892158	768.938785528675	3.10642084819587	0.773419027124396
"50778"	0.00763783048605546	392.505690832789	5.03639202671654	0.934547599271081
"50799"	0.00751627651916351	471.024948360151	11.9606495150881	0.327920250254982
"50844"	0.0286496705532772	1278.8924762252	2.2380116187898	0.645461796593282
"50864"	0.0270117563271197	1367.83851960107	1.15128286412944	1.17314053606883
"50884"	0.0150224926415831	1226.15999983058	1.49706962400015	1.00641654770934
"50896"	0.0456162454281002	1134.05536501449	4.9233930135452	0.330878195968301
"50936"	0.0278895802219631	1486.79465126458	1.11110505163218	1.11830637224123
"50957"	0.0303176496026572	1022.89126961102	3.58405225254132	0.503921754156246
"50959"	0.0250628209178103	817.956359610064	6.27055081019612	0.360189532056122
"51005"	0.015640699218493	1106.21168247604	1.76748460881534	0.944872110882266
"51031"	0.0615381041297223	1422.84029682664	2.26836075694848	0.572398688365657
"51094"	0.0569921555329347	1365.53880448242	4.85020749088573	0.278934701956435
"51148"	0.0522200824145693	1661.36727982186	0.964529077932533	1.15288485445627
"51156"	0.0202355847292347	885.134298008659	3.00412073108408	0.69476888407074
"51188"	0.0358008528000209	1025.39408273037	4.03451705182617	0.446564863952506
"51201"	0.0456435096479254	1251.36711278738	6.65829042917019	0.221727438497367
"51211"	0.0415876007796032	1542.35278631397	1.00167034117751	1.19579951953277
"51314"	0.103633689237759	1829.35843984592	1.70290194310538	0.593032455814871
"51360"	0.0434078711096663	1086.19453753867	16.4227295374638	0.103565225874085
"51425"	0.16977039762307	2272.32911440746	7.13154843066615	0.114001835269703
"51484"	0.0454337866354035	1533.99283282601	1.03976658415646	1.15826444527723
"51602"	0.0461676671222085	1183.38934059547	10.145154435114	0.153879439666389
"51675"	0.113868047293508	1946.79752333408	2.14382735536259	0.442645770037792
"51687"	0.0154933695006184	641.578508718134	5.11345982644297	0.563121690178814
"51715"	0.0933777881454444	2004.33629132884	0.749323554283363	1.23006181610546
"51815"	0.0419452017021831	1410.94963777706	1.20672985107526	1.08503898695428
"51861"	0.00859189406619407	634.800789001046	5.35212901719329	0.54375451986509
"51874"	0.189855012534536	2431.14675631311	0.626686020608544	1.21256695556679
"51888"	0.0090441201167414	746.671335526253	3.36668266406251	0.73491184941172
"51919"	0.0119717941508861	646.003982573286	2.38244671361684	1.20035172371361
"51951"	0.0172690898372093	609.942205225022	7.99612277923269	0.378790232826751
"52077"	0.0796186292055063	1839.91162952389	0.940269387696007	1.06786819108627
"52088"	0.0132431590079796	782.973028747319	2.13005352982824	1.1077189668206
"52091"	0.0187217609176878	803.793986743133	3.68830112504612	0.623154574979884
"52117"	0.0307475799112581	1054.29044207166	2.94455190363482	0.595096544336466
"52143"	0.0183096735645086	889.888251729718	2.28946041221921	0.906772415240205
"52192"	0.0198408526461571	1149.20544461297	1.81395053330011	0.886224592122996
"52198"	0.0168577271833783	1008.57934792498	1.99515191695494	0.918080727742497
"52288"	0.0385437421576353	1047.92743601005	7.17481765994622	0.245711131832622
"52311"	0.0225884409667924	1230.05653700239	1.47944580253216	1.01517935770314
"52437"	0.0147409818659071	561.861308768898	12.2168367564953	0.269140474945556
"52454"	0.012118003454525	619.268447270359	6.73683923360996	0.442824637309114
"52474"	0.0268903295975178	1358.49134397473	1.34226234971994	1.01314738483191
"52492"	0.0417445274046622	1233.50289895344	2.14671854619959	0.697672538703995
"52502"	0.0149554610636551	1167.91535366272	1.54085009230892	1.02658556958362
"52533"	0.0515018588566454	1761.55359015804	0.991020499329558	1.05825033317721
"52540"	0.0847327702702023	1955.34075882273	0.810546572034758	1.16564548318556
"52608"	0.011148230045219	547.439446311223	3.66714412397122	0.920243683835468
"52624"	0.0719246099784505	1648.36893507005	2.56362376583219	0.43717790186206
"52714"	0.0146920060546836	839.684787189223	2.10729683242558	1.04405868972343
"52717"	0.0576497702300549	1606.1321300475	1.48550775945405	0.774302598999103
"52802"	0.104805271361838	1805.70076280873	3.28075678485234	0.311850966644358
"52817"	0.047134436625056	1336.79290567144	2.66676756559318	0.518224111046613
"53028"	0.0856668226746842	1752.26945475306	1.45026303563062	0.726974610529579
"53044"	0.040298175488133	1327.78981948728	1.73853403453383	0.80030288073473
"53155"	0.0126617153640836	758.355767579859	4.71175700013809	0.517024392746638
"53173"	0.0284406447526999	1416.73546899588	1.26318238775613	1.03231463194661
